,date,weather_code,temp_max,temp_min,humidity_max,rain_sum,wind_speed_max,radiation_sum,evapotranspiration
712,2023-12-07,51,8.8,4.6,94.0,5.7,28.0,0.76,0.41
713,2023-12-08,3,10.9,5.6,96.0,0.0,21.4,3.86,0.52
714,2023-12-09,61,13.9,7.4,93.0,7.9,33.6,1.54,0.84
715,2023-12-10,61,11.8,7.0,90.0,2.1,35.0,1.03,0.95
716,2023-12-11,3,10.8,4.7,96.0,0.0,38.0,3.92,0.84
717,2023-12-12,61,11.4,7.2,96.0,7.3,21.3,1.77,0.3
718,2023-12-13,51,8.0,5.8,95.0,0.5,31.3,1.12,0.47
719,2023-12-14,51,7.5,1.7,98.0,0.9,15.6,0.61,0.19
720,2023-12-15,3,8.2,2.5,98.0,0.0,12.9,3.72,0.32
721,2023-12-16,3,11.3,4.9,99.0,0.0,21.2,1.19,0.25
722,2023-12-17,3,10.8,6.7,94.0,0.0,30.6,3.57,0.54
723,2023-12-18,3,11.9,7.7,94.0,0.0,25.0,1.51,0.49
724,2023-12-19,61,12.3,5.2,96.0,12.7,26.1,0.33,0.3
